SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION
CS5SA1,FT,90L,2,"ASTM A860 Gr.WPHY65, 90 Degree elbow Long Radius (R=1.5D), Welded + 100% RT, MSS SP-75, BW Ends","ELBOW 90 DEG LR, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","24""",24,-,-,40,BW,-,0,0,-,4.2,,
CS5SA1,FT,CAP,2,"ASTM A-105; Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1/2""",0.5,-,-,-,SW,3000,0.09,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A-105; Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,-,-,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A-105; Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1,-,-,-,SW,3000,0.22,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A-105; Cap, ASME B16.11, SW End","CAP, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,-,-,-,SW,3000,0.57,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A234 Gr.WPB Cap, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","CAP, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","2""",2,-,-,80,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A234 Gr.WPB Cap, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","CAP, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","3""",3,-,-,80,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A234 Gr.WPB Cap, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","CAP, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","4""",4,-,-,80,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A234 Gr.WPB Cap, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","CAP, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","6""",6,-,-,80,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A234 Gr.WPB Cap, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","CAP, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","8""",8,-,-,80,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,-,-,"10""",10,-,-,40,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,-,-,"12""",12,-,-,STD,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,-,-,"14""",14,-,-,40,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A860 Gr.WPHY65, Cap, Welded + 100% RT, MSS SP-75, BW Ends","CAP, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","16""",16,-,-,40,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A860 Gr.WPHY65, Cap, Welded + 100% RT, MSS SP-75, BW Ends","CAP, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH XS","18""",18,-,-,XS,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A860 Gr.WPHY65, Cap, Welded + 100% RT, MSS SP-75, BW Ends","CAP, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","20""",20,-,-,40,BW,-,0,0,-,,,
CS5SA1,FT,CAP,2,"ASTM A860 Gr.WPHY65, Cap, Welded + 100% RT, MSS SP-75, BW Ends","CAP, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","24""",24,-,-,40,BW,-,0,0,-,,,
CS5SA1,FT,TEE,2,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1/2""",0.5,-,-,-,SW,3000,0.2,0,-,4.2,SUMINISTRO DE TEE END ASME B16.11 SW 3000,
CS5SA1,FT,TEE,2,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,-,-,-,SW,3000,0.33,0,-,4.2,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE ENDASME B16.11 SW 3000# FORGED ASTM A105, 3/4 """
CS5SA1,FT,TEE,2,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1,-,-,-,SW,3000,0.53,0,-,4.2,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE ENDEND ASME B16.11 SW 3000# FORGED ASTM A105, 1 """
CS5SA1,FT,TEE,2,"ASTM A105, Equal tee, ASME B16.11, SW Ends","STRAIGHT TEE, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,-,-,-,SW,3000,1.35,0,-,4.2,SUMINISTRO DE TEE END ASME B16.11 SW 3000,"SUMINISTRO DE TEE END ASME B16.11 SW 3000# FORGED ASTM A105, 1½ """
CS5SA1,FT,TEE,2,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","STRAIGHT TEE, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","2""",2,-,-,80,BW,-,1.9,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","STRAIGHT TEE, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","3""",3,-,-,80,BW,-,4.5,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","STRAIGHT TEE, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","4""",4,-,-,80,BW,-,8.44,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","STRAIGHT TEE, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","6""",6,-,-,80,BW,-,19.3,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A234 Gr.WPB, Equal tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria","STRAIGHT TEE, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 80","8""",8,-,-,80,BW,-,34.5,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Seamless, MSS SP-75, BW Ends","STRAIGHT TEE, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","10""",10,-,-,40,BW,-,49.35,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Seamless, MSS SP-75, BW Ends","STRAIGHT TEE, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH STD","12""",12,-,-,STD,BW,-,65,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Seamless, MSS SP-75, BW Ends","STRAIGHT TEE, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","14""",14,-,-,40,BW,-,114.41,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Welded + 100% RT, MSS SP-75, BW Ends","STRAIGHT TEE, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","16""",16,-,-,40,BW,-,167.52,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Welded + 100% RT, MSS SP-75, BW Ends","STRAIGHT TEE, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH XS","18""",18,-,-,XS,BW,-,190,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Welded + 100% RT, MSS SP-75, BW Ends","STRAIGHT TEE, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","20""",20,-,-,40,BW,-,320.52,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,TEE,2,"ASTM A860 Gr.WPHY65, Equal tee, Welded + 100% RT, MSS SP-75, BW Ends","STRAIGHT TEE, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS SP-75, BW, SCH 40","24""",24,-,-,40,BW,-,570.68,0,-,4.2,SUMINISTRO DE TEE END ASME B16.9 BW,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","2""",2,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","2""",2,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","2""",2,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","2""",2,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","3""",3,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","3""",3,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","3""",3,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","3""",3,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","4""",4,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","4""",4,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","4""",4,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","4""",4,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"3/4""",0.75,-,SW,3000,0.15,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"1""",1,-,SW,3000,0.27,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"1-1/2""",1.5,-,SW,3000,0.47,0,-,,,
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","20""",20,"1/2""",0.5,-,SW,3000,0.14,0,-,,,
